index,H
235,1.0000000321491664401207799528492614626884e+00
236,1.0000000346650448346252915143850259482861e+00
237,1.0000000367192352079825923283351585268974e+00
238,1.0000000382785600994139940667082555592060e+00
239,1.0000000393289953937170366771169938147068e+00
240,1.0000000398745330087990623724181205034256e+00
241,1.0000000399363935255081514696939848363400e+00
242,1.0000000395431507538290816228254698216915e+00
243,1.0000000387393479517328387373709119856358e+00
244,1.0000000375739717117795635203947313129902e+00
245,1.0000000361001850635034315928351134061813e+00
246,1.0000000343730381935358764167176559567451e+00
247,1.0000000343737220909190455131465569138527e+00
248,1.0000000360997922665973192124511115252972e+00
249,1.0000000375747999381559338871738873422146e+00
250,1.0000000387400196366627369570778682827950e+00
251,1.0000000395421853038868675866979174315929e+00
252,1.0000000399340713830298454922740347683430e+00
253,1.0000000398740376272854746275697834789753e+00
254,1.0000000393282191257782187676639296114445e+00
255,1.0000000382774525409246280105435289442539e+00
256,1.0000000367194017414362861018162220716476e+00
257,1.0000000346652380134315762916230596601963e+00
258,1.0000000321487947374521354504395276308060e+00
259,1.0000000292246100652704399180947802960873e+00
260,1.0000000259675585478902348768315277993679e+00
261,1.0000000224711034224611694298801012337208e+00
262,1.0000000188449351679054188934969715774059e+00
263,1.0000000152122412444555266120005398988724e+00
264,1.0000000117041376590520940226269885897636e+00
265,1.0000000084534745870001870571286417543888e+00
266,1.0000000055867481751903369513456709682941e+00
267,1.0000000032227567281495339557295665144920e+00
268,1.0000000014582830498710563915665261447430e+00
269,1.0000000003682636418034235248342156410217e+00
270,1.0000000000000341948691584548214450478554e+00
271,1.0000000003682982807617918297182768583298e+00
272,1.0000000014583676488655328284949064254761e+00
273,1.0000000032230400570654182956786826252937e+00
274,1.0000000055870696957782683966797776520252e+00
275,1.0000000084538755995566816636710427701473e+00
276,1.0000000117049583359118969383416697382927e+00
277,1.0000000152126944374941786009003408253193e+00
278,1.0000000188441919846127348137088119983673e+00
279,1.0000000224711667051735730638029053807259e+00
280,1.0000000259681474101824960598605684936047e+00
281,1.0000000292248194533328842226183041930199e+00
282,1.0000000321487954035859502255334518849850e+00
283,1.0000000346650161908712561853462830185890e+00
284,1.0000000367182035887481106328777968883514e+00
285,1.0000000382782077146259780420223250985146e+00
286,1.0000000393287611366588407690869644284248e+00
287,1.0000000398736250684095239193993620574474e+00
288,1.0000000399352655389151323106489144265652e+00
289,1.0000000395417514287288440755219198763371e+00
290,1.0000000387392660172736214008182287216187e+00
291,1.0000000375734816593364939762977883219719e+00
292,1.0000000361002685522748834046069532632828e+00
293,1.0000000343729023022376622975571081042290e+00
294,1.0000000343719559481314718141220510005951e+00
295,1.0000000361003131832404733358998782932758e+00
296,1.0000000375747020164851619483670219779015e+00
297,1.0000000387385108435722713693394325673580e+00
298,1.0000000395429704536098824974033050239086e+00
299,1.0000000399344337598250831433688290417194e+00
300,1.0000000398746091700985516581567935645580e+00
301,1.0000000393289190103729424663470126688480e+00
302,1.0000000382770328766213197013712488114834e+00
303,1.0000000367192714012531951084383763372898e+00
304,1.0000000346650455007591062894789502024651e+00
305,1.0000000321480753129321783490013331174850e+00
306,1.0000000292249393574195437395246699452400e+00
307,1.0000000259677270797453729755943641066551e+00
308,1.0000000224710787755100227514049038290977e+00
309,1.0000000188453921357023546079290099442005e+00
310,1.0000000152126347074954537674784660339355e+00
311,1.0000000117042779912424066424136981368065e+00
312,1.0000000084538860356531131401425227522850e+00
313,1.0000000055877931171011141486815176904202e+00
314,1.0000000032226490365161453155451454222202e+00
315,1.0000000014594578878757147322176024317741e+00
316,1.0000000003680011850804021378280594944954e+00
317,9.9999999999978395059940794453723356127739e-01
318,1.0000000003683355842554192349780350923538e+00
319,1.0000000014583447782712255502701736986637e+00
320,1.0000000032233156144201302595320157706738e+00
321,1.0000000055870523762990842442377470433712e+00
322,1.0000000084538092082198090793099254369736e+00
323,1.0000000117051546233426506660180166363716e+00
324,1.0000000152126344854508488424471579492092e+00
325,1.0000000188447391025192700908519327640533e+00
326,1.0000000224709020280045024264836683869362e+00
327,1.0000000259682533254590452997945249080658e+00
328,1.0000000292253687916854687500745058059692e+00
329,1.0000000321482680476492532761767506599426e+00
330,1.0000000346659190242348813626449555158615e+00
331,1.0000000367192540817740109559963457286358e+00
332,1.0000000382788420960622488564695231616497e+00
333,1.0000000393281467392370132074574939906597e+00
334,1.0000000398742858731537808125722222030163e+00
335,1.0000000399350705837520081331604160368443e+00
336,1.0000000395427184329832925868686288595200e+00
337,1.0000000387394762935144854054669849574566e+00
338,1.0000000375740338842689425291609950363636e+00
339,1.0000000360999194981559412553906440734863e+00
340,1.0000000343720134576841473972308449447155e+00
341,1.0000000343716184403319857665337622165680e+00
342,1.0000000361005940696657035005046054720879e+00
343,1.0000000375745290437379253489780239760876e+00
344,1.0000000387398961798623986396705731749535e+00
345,1.0000000395422297128078525929595343768597e+00
346,1.0000000399344528556611066960613243281841e+00
347,1.0000000398747230789808781992178410291672e+00
348,1.0000000393285481958827176640625111758709e+00
349,1.0000000382778564400609866424929350614548e+00
350,1.0000000367193260242260066661401651799679e+00
351,1.0000000346646353843738097566529177129269e+00
352,1.0000000321481745668705798379960469901562e+00
353,1.0000000292246111754934645432513207197189e+00
354,1.0000000259693260229454381260438822209835e+00
355,1.0000000224708440743626169933122582733631e+00
356,1.0000000188442506043884350219741463661194e+00
357,1.0000000152122920926700544441700913012028e+00
358,1.0000000117042369129904955116217024624348e+00
359,1.0000000084531348587546517592272721230984e+00
360,1.0000000055876574478475049545522779226303e+00
361,1.0000000032235252245271794890868477523327e+00
362,1.0000000014587935304177790385438129305840e+00
363,1.0000000003682874005761505031841807067394e+00
364,9.9999999999923472326912587959668599069118e-01
365,1.0000000003678661819606077187927439808846e+00
366,1.0000000014584953245133647214970551431179e+00
367,1.0000000032232725377667748034582473337650e+00
368,1.0000000055877138471771559125045314431190e+00
369,1.0000000084533309241408005618723109364510e+00
370,1.0000000117048635228655939499731175601482e+00
371,1.0000000152129637775999526638770475983620e+00
372,1.0000000188449635896148492975044064223766e+00
373,1.0000000224711895757678803420276381075382e+00
374,1.0000000259674122204955892811994999647141e+00
375,1.0000000292253057310176700411830097436905e+00
376,1.0000000321491029353637713938951492309570e+00
377,1.0000000346648474369715131615521386265755e+00
378,1.0000000367185364336108932548086158931255e+00
379,1.0000000382777816110291269069421105086803e+00
380,1.0000000393292762801422668417217209935188e+00
381,1.0000000398741279994396791153121739625931e+00
382,1.0000000399335018386182127869687974452972e+00
383,1.0000000395423944699047069661901332437992e+00
384,1.0000000387391836387251942142029292881489e+00
385,1.0000000375747064573772604489931836724281e+00
386,1.0000000360993910319962196808774024248123e+00
387,1.0000000343731272334224513542721979320049e+00
388,1.0000000343716184403319857665337622165680e+00
389,1.0000000361005940696657035005046054720879e+00
390,1.0000000375745290437379253489780239760876e+00
391,1.0000000387398961798623986396705731749535e+00
392,1.0000000395422297128078525929595343768597e+00
393,1.0000000399344528556611066960613243281841e+00
394,1.0000000398747230789808781992178410291672e+00
395,1.0000000393285481958827176640625111758709e+00
396,1.0000000382778564400609866424929350614548e+00
397,1.0000000367193260242260066661401651799679e+00
398,1.0000000346646353843738097566529177129269e+00
399,1.0000000321481745668705798379960469901562e+00
400,1.0000000292246111754934645432513207197189e+00
401,1.0000000259693260229454381260438822209835e+00
402,1.0000000224708440743626169933122582733631e+00
403,1.0000000188442506043884350219741463661194e+00
404,1.0000000152122920926700544441700913012028e+00
405,1.0000000117042369129904955116217024624348e+00
406,1.0000000084531348587546517592272721230984e+00
407,1.0000000055876574478475049545522779226303e+00
408,1.0000000032235252245271794890868477523327e+00
409,1.0000000014587935304177790385438129305840e+00
410,1.0000000003682874005761505031841807067394e+00
411,9.9999999999923472326912587959668599069118e-01
412,1.0000000003678661819606077187927439808846e+00
413,1.0000000014584953245133647214970551431179e+00
414,1.0000000032232725377667748034582473337650e+00
415,1.0000000055877138471771559125045314431190e+00
416,1.0000000084533309241408005618723109364510e+00
417,1.0000000117048635228655939499731175601482e+00
418,1.0000000152129637775999526638770475983620e+00
419,1.0000000188449635896148492975044064223766e+00
420,1.0000000224711895757678803420276381075382e+00
421,1.0000000259674122204955892811994999647141e+00
422,1.0000000292253057310176700411830097436905e+00
423,1.0000000321491029353637713938951492309570e+00
424,1.0000000346648474369715131615521386265755e+00
425,1.0000000367185364336108932548086158931255e+00
426,1.0000000382777816110291269069421105086803e+00
427,1.0000000393292762801422668417217209935188e+00
428,1.0000000398741279994396791153121739625931e+00
429,1.0000000399335018386182127869687974452972e+00
430,1.0000000395423944699047069661901332437992e+00
431,1.0000000387391836387251942142029292881489e+00
432,1.0000000375747064573772604489931836724281e+00
433,1.0000000360993910319962196808774024248123e+00
434,1.0000000343731272334224513542721979320049e+00
435,1.0000000343727633023149792279582470655441e+00
436,1.0000000361002501225726746270083822309971e+00
437,1.0000000375742419400637572834966704249382e+00
438,1.0000000387396581480459190061083063483238e+00
439,1.0000000395426125177067433469346724450588e+00
440,1.0000000399350132962439374750829301774502e+00
441,1.0000000398738668749842872784938663244247e+00
442,1.0000000393285914945806780451675876975060e+00
443,1.0000000382781522034747467841953039169312e+00
444,1.0000000367192212191724820513627491891384e+00
445,1.0000000346651092275607197734643705189228e+00
446,1.0000000321486604004661558064981363713741e+00
447,1.0000000292250075251132557241362519562244e+00
448,1.0000000259682924053095121053047478199005e+00
449,1.0000000224715475116710194924962706863880e+00
450,1.0000000188444873039372851053485646843910e+00
451,1.0000000152123724728170373055036179721355e+00
452,1.0000000117041289993125019464059732854366e+00
453,1.0000000084532794097924579546088352799416e+00
454,1.0000000055875171156571923347655683755875e+00
455,1.0000000032227138735407834246871061623096e+00
456,1.0000000014588459329445413459325209259987e+00
457,1.0000000003685405314257650388753972947598e+00
458,9.9999999999903099734410716337151825428009e-01
459,1.0000000003683187088654449325986206531525e+00
460,1.0000000014585816998646805586759001016617e+00
461,1.0000000032229403590378069566213525831699e+00
462,1.0000000055873528026495478115975856781006e+00
463,1.0000000084534850230966185336001217365265e+00
464,1.0000000117040721558936411383911035954952e+00
465,1.0000000152134156383709751025890000164509e+00
466,1.0000000188446638293982005052384920418262e+00
467,1.0000000224705958284943108083098195493221e+00
468,1.0000000259684203030019489233382046222687e+00
469,1.0000000292252733125053509866120293736458e+00
470,1.0000000321481448128935198838007636368275e+00
471,1.0000000346654664973300441488390788435936e+00
472,1.0000000367190635675029852791340090334415e+00
473,1.0000000382776987883914898702641949057579e+00
474,1.0000000393281456290139885823009535670280e+00
475,1.0000000398737007856198033550754189491272e+00
476,1.0000000399353632385412993244244717061520e+00
477,1.0000000395425536758864382136380299925804e+00
478,1.0000000387385252764715914963744580745697e+00
479,1.0000000375735844659885742657934315502644e+00
480,1.0000000361014080851873586652800440788269e+00
481,1.0000000343722903473064889112720265984535e+00
482,1.0000000343719559481314718141220510005951e+00
483,1.0000000361003131832404733358998782932758e+00
484,1.0000000375747020164851619483670219779015e+00
485,1.0000000387385108435722713693394325673580e+00
486,1.0000000395429704536098824974033050239086e+00
487,1.0000000399344337598250831433688290417194e+00
488,1.0000000398746091700985516581567935645580e+00
489,1.0000000393289190103729424663470126688480e+00
490,1.0000000382770328766213197013712488114834e+00
491,1.0000000367192714012531951084383763372898e+00
492,1.0000000346650455007591062894789502024651e+00
493,1.0000000321480753129321783490013331174850e+00
494,1.0000000292249393574195437395246699452400e+00
495,1.0000000259677270797453729755943641066551e+00
496,1.0000000224710787755100227514049038290977e+00
497,1.0000000188453921357023546079290099442005e+00
498,1.0000000152126347074954537674784660339355e+00
499,1.0000000117042779912424066424136981368065e+00
500,1.0000000084538860356531131401425227522850e+00
501,1.0000000055877931171011141486815176904202e+00
502,1.0000000032226490365161453155451454222202e+00
503,1.0000000014594578878757147322176024317741e+00
504,1.0000000003680011850804021378280594944954e+00
505,9.9999999999978395059940794453723356127739e-01
506,1.0000000003683355842554192349780350923538e+00
507,1.0000000014583447782712255502701736986637e+00
508,1.0000000032233156144201302595320157706738e+00
509,1.0000000055870523762990842442377470433712e+00
510,1.0000000084538092082198090793099254369736e+00
511,1.0000000117051546233426506660180166363716e+00
512,1.0000000152126344854508488424471579492092e+00
513,1.0000000188447391025192700908519327640533e+00
514,1.0000000224709020280045024264836683869362e+00
515,1.0000000259682533254590452997945249080658e+00
516,1.0000000292253687916854687500745058059692e+00
517,1.0000000321482680476492532761767506599426e+00
518,1.0000000346659190242348813626449555158615e+00
519,1.0000000367192540817740109559963457286358e+00
520,1.0000000382788420960622488564695231616497e+00
521,1.0000000393281467392370132074574939906597e+00
522,1.0000000398742858731537808125722222030163e+00
523,1.0000000399350705837520081331604160368443e+00
524,1.0000000395427184329832925868686288595200e+00
525,1.0000000387394762935144854054669849574566e+00
526,1.0000000375740338842689425291609950363636e+00
527,1.0000000360999194981559412553906440734863e+00
528,1.0000000343722075246688518745941109955311e+00
529,1.0000000343730377494466665666550397872925e+00
530,1.0000000361005445537188052185229025781155e+00
531,1.0000000375749609204945045348722487688065e+00
532,1.0000000387394996081980025337543338537216e+00
533,1.0000000395437700362322175351437181234360e+00
534,1.0000000399345156942843004799215123057365e+00
535,1.0000000398744961493946448172209784388542e+00
536,1.0000000393285013444710784824565052986145e+00
537,1.0000000382788416519730390064069069921970e+00
538,1.0000000367189831873560024178004823625088e+00
539,1.0000000346650477212051555397920310497284e+00
540,1.0000000321483180076853614082210697233677e+00
541,1.0000000292250421640716240290203131735325e+00
542,1.0000000259682542136374649999197572469711e+00
543,1.0000000224711560470325366623001173138618e+00
544,1.0000000188447779603251319713308475911617e+00
545,1.0000000152124055574631711351685225963593e+00
546,1.0000000117054528292470649830647744238377e+00
547,1.0000000084530400457083487708587199449539e+00
548,1.0000000055880509108874321100302040576935e+00
549,1.0000000032229698909702619857853278517723e+00
550,1.0000000014584984331378336719353683292866e+00
551,1.0000000003679307969406409029033966362476e+00
552,9.9999999999972344344456587350578047335148e-01
553,1.0000000003683457983072457864182069897652e+00
554,1.0000000014586025720575435116188600659370e+00
555,1.0000000032229354740564986059325747191906e+00
556,1.0000000055874729287808122535352595150471e+00
557,1.0000000084527882471263637853553518652916e+00
558,1.0000000117045213521294044767273589968681e+00
559,1.0000000152121231167257064953446388244629e+00
560,1.0000000188442461634963365213479846715927e+00
561,1.0000000224713052610070462833391502499580e+00
562,1.0000000259671777413927884481381624937057e+00
563,1.0000000292252237965584527046303264796734e+00
564,1.0000000321483208942652254336280748248100e+00
565,1.0000000346654500660292796965222805738449e+00
566,1.0000000367191745898054477947880513966084e+00
567,1.0000000382784777208655668800929561257362e+00
568,1.0000000393292949318890805443516001105309e+00
569,1.0000000398748669638848696195054799318314e+00
570,1.0000000399350803537146248345379717648029e+00
571,1.0000000395429509136846490946481935679913e+00
572,1.0000000387392935508046321047004312276840e+00
573,1.0000000375728443913203591364435851573944e+00
574,1.0000000361006760041249208370572887361050e+00
575,1.0000000343725499174496462728711776435375e+00
576,1.0000000343719877005099760935991071164608e+00
577,1.0000000360998770876364005744107998907566e+00
578,1.0000000375744437786096341369557194411755e+00
579,1.0000000387395653334010603430215269327164e+00
580,1.0000000395430448385525323828915134072304e+00
581,1.0000000399355253311028945972793735563755e+00
582,1.0000000398750783503487582493107765913010e+00
583,1.0000000393287793443164446216542273759842e+00
584,1.0000000382782121555180765426484867930412e+00
585,1.0000000367183343730204114763182587921619e+00
586,1.0000000346653359351023482304299250245094e+00
587,1.0000000321486786081237596590653993189335e+00
588,1.0000000292240991406345074210548773407936e+00
589,1.0000000259686481207666020054602995514870e+00
590,1.0000000224712652929781597777036949992180e+00
591,1.0000000188442907944619264526409097015858e+00
592,1.0000000152120001040145780279999598860741e+00
593,1.0000000117038978508787749888142570853233e+00
594,1.0000000084535436428723187418654561042786e+00
595,1.0000000055886661964876793717849068343639e+00
596,1.0000000032234153124477415985893458127975e+00
597,1.0000000014588790175906751755974255502224e+00
598,1.0000000003689271110829395183827728033066e+00
599,9.9999999999950894835620829326217062771320e-01
600,1.0000000003691322802978902473114430904388e+00
601,1.0000000014579086826671527887810952961445e+00
602,1.0000000032228537616418861944111995398998e+00
603,1.0000000055881217431164031950174830853939e+00
604,1.0000000084530391575299290707334876060486e+00
605,1.0000000117040470648532846098532900214195e+00
606,1.0000000152120516183629206352634355425835e+00
607,1.0000000188462163652758363241446204483509e+00
608,1.0000000224710345886336426701745949685574e+00
609,1.0000000259682662040461309516103938221931e+00
610,1.0000000292260060597016035899287089705467e+00
611,1.0000000321493123234262156984186731278896e+00
612,1.0000000346642174964273408477311022579670e+00
613,1.0000000367185752914167551352875307202339e+00
614,1.0000000382780067642585208886885084211826e+00
615,1.0000000393289796285500869998941197991371e+00
616,1.0000000398737038942442723055137321352959e+00
617,1.0000000399345934098960242408793419599533e+00
618,1.0000000395421091425873783009592443704605e+00
619,1.0000000387395155954095571360085159540176e+00
620,1.0000000375738316016338558256393298506737e+00
621,1.0000000361004077742421713992371223866940e+00
622,1.0000000343718571382822801751899532973766e+00
623,1.0000000343714201544997877135756425559521e+00
624,1.0000000360999947712770108410040847957134e+00
625,1.0000000375744542147060656134271994233131e+00
626,1.0000000387383534139473795221420004963875e+00
627,1.0000000395422308230308772181160748004913e+00
628,1.0000000399356692160068860175670124590397e+00
629,1.0000000398741688556469853210728615522385e+00
630,1.0000000393288730471397229848662391304970e+00
631,1.0000000382788363229025208056555129587650e+00
632,1.0000000367189312289184499604743905365467e+00
633,1.0000000346647373028474703460233286023140e+00
634,1.0000000321486994803166226120083592832088e+00
635,1.0000000292249815458944794954732060432434e+00
